anime_id,anime_name,genres,num_genres,assigned_communities,all_community_names,confidence,is_bridge,communities_spanned,community_distribution
34979,Shounen Ashibe: Go! Go! Goma-chan 2,"Slice of Life, Comedy, Seinen",3,2,Romance & Slice of Life,1.0,False,1,{2: 3}
34980,Fin-tan,Comedy,1,2,Romance & Slice of Life,1.0,False,1,{2: 1}
34982,Roba,Adventure,1,1,Action & Adventure,1.0,False,1,{1: 1}
34984,Koi wa Ameagari no You ni,"Romance, Seinen",2,2,Romance & Slice of Life,1.0,False,1,{2: 2}
34985,Shinkansen Henkei Robo Shinkalion,"Kids, Mecha",2,"1, 4","Action & Adventure, Niche & Fantasy",0.5,True,2,"{4: 1, 1: 1}"
34990,Unicorn no Kyupi,"Kids, Fantasy",2,"1, 4","Action & Adventure, Niche & Fantasy",0.5,True,2,"{4: 1, 1: 1}"
34992,Byoudoku no Denpa,Kids,1,4,Niche & Fantasy,1.0,False,1,{4: 1}
34997,Ao no Strada,Drama,1,3,Dark & Psychological,1.0,False,1,{3: 1}
34999,Kiitarou Shounen no Youkai Enikki: Jonan no Saijitsu,"Comedy, Ecchi, Supernatural",3,2,Romance & Slice of Life,0.6666666666666666,False,2,"{2: 2, 3: 1}"
35000,To LOVE-Ru: Multiplication - Mae kara Ushiro kara,"Comedy, Ecchi, Harem, Romance, School, Sci-Fi, Shounen",7,2,Romance & Slice of Life,0.7142857142857143,False,2,"{2: 5, 1: 2}"
35002,Aware! Meisaku-kun: Meiji Saite Oishii Mozzarella,"Comedy, Parody",2,2,Romance & Slice of Life,1.0,False,1,{2: 2}
35003,Tanoshii Saki Uta Animation,"Kids, Music",2,4,Niche & Fantasy,1.0,False,1,{4: 2}
35004,T-sensei,"Slice of Life, School, Seinen",3,2,Romance & Slice of Life,1.0,False,1,{2: 3}
35006,Happy Party Train,Music,1,4,Niche & Fantasy,1.0,False,1,{4: 1}
35007,Kamigami no Ki: Xmas Special,"Comedy, Historical, Supernatural",3,3,Dark & Psychological,0.6666666666666666,False,2,"{2: 1, 3: 2}"
35008,Midori no Kuni no Otomodachi: Koeda-chan,"Magic, Fantasy, Shoujo",3,1,Action & Adventure,0.6666666666666666,False,2,"{1: 2, 2: 1}"
35009,Berserk Recap,"Action, Adventure, Demons, Drama, Fantasy, Horror, Military, Romance, Seinen, Supernatural",10,1,Action & Adventure,0.4,False,3,"{1: 4, 3: 4, 2: 2}"
35011,Yankee Hamster,Comedy,1,2,Romance & Slice of Life,1.0,False,1,{2: 1}
35015,Ani ni Tsukeru Kusuri wa Nai!,"Slice of Life, Comedy, School",3,2,Romance & Slice of Life,1.0,False,1,{2: 3}
35018,Osomatsu-san: Haru no Zenkoku Dai Senbatsu Jouei-sai - Sentou Quiz 2,"Comedy, Parody",2,2,Romance & Slice of Life,1.0,False,1,{2: 2}
35020,Sekai Jinken Sengen,Drama,1,3,Dark & Psychological,1.0,False,1,{3: 1}
35021,Hashire John,Drama,1,3,Dark & Psychological,1.0,False,1,{3: 1}
35022,Yuuki Aru Hotaru to Tobe Nai Hotaru,Drama,1,3,Dark & Psychological,1.0,False,1,{3: 1}
35023,Jun ga Kureta Inochi,Drama,1,3,Dark & Psychological,1.0,False,1,{3: 1}
35024,Onita no Boushi,"Demons, Drama",2,3,Dark & Psychological,1.0,False,1,{3: 2}
35025,"""Eikou Naki Tensai-tachi"" Kara no Monogatari",Sports,1,2,Romance & Slice of Life,1.0,False,1,{2: 1}
35026,Yuukai Tsuresari ni Awanai,"Kids, Drama",2,"3, 4","Dark & Psychological, Niche & Fantasy",0.5,True,2,"{4: 1, 3: 1}"
35027,Jibun de Jibun wo Mamoru,Drama,1,3,Dark & Psychological,1.0,False,1,{3: 1}
35030,Shiro to Takeshi,"Drama, Historical",2,3,Dark & Psychological,1.0,False,1,{3: 2}
35031,Aoi Meno Ningyou Monogatari,"Drama, Historical",2,3,Dark & Psychological,1.0,False,1,{3: 2}
35032,Kitty to Mimmy no Atarashii Kasa,Kids,1,4,Niche & Fantasy,1.0,False,1,{4: 1}
35033,Sam to Chip no wa Hachamecha Dai Race,"Cars, Kids",2,4,Niche & Fantasy,1.0,False,1,{4: 2}
35034,Pokopon no Kitsune-gawa Onsen Henshin Gassen,"Kids, Supernatural",2,"3, 4","Dark & Psychological, Niche & Fantasy",0.5,True,2,"{4: 1, 3: 1}"
35035,Sam-chan no Obake Nanka Kowaku Nai,"Kids, Supernatural",2,"3, 4","Dark & Psychological, Niche & Fantasy",0.5,True,2,"{4: 1, 3: 1}"
35036,Eddy & Emmy no Initial Ring wa Futari de,Kids,1,4,Niche & Fantasy,1.0,False,1,{4: 1}
35037,Pokopon no Satogaeri,Kids,1,4,Niche & Fantasy,1.0,False,1,{4: 1}
35038,Eigo de Utatte Asobou,"Kids, Music",2,4,Niche & Fantasy,1.0,False,1,{4: 2}
35039,Hello Kitty to Miyou: Nihon Mukashibanashi,"Kids, Fantasy",2,"1, 4","Action & Adventure, Niche & Fantasy",0.5,True,2,"{4: 1, 1: 1}"
35040,Minna no Taabou Konnichiwa,Kids,1,4,Niche & Fantasy,1.0,False,1,{4: 1}
35041,Uchuu Bouei-tai Taabou no Shinkirou Hoshi wo Sukue!,"Kids, Sci-Fi",2,"1, 4","Action & Adventure, Niche & Fantasy",0.5,True,2,"{4: 1, 1: 1}"
35042,Uchuu Bouei-tai Taabou no Toki no Tomatta Hoshi,"Kids, Sci-Fi",2,"1, 4","Action & Adventure, Niche & Fantasy",0.5,True,2,"{4: 1, 1: 1}"
35044,Tu Bian Ying Xiong Leaf,"Comedy, Super Power",2,"1, 2","Action & Adventure, Romance & Slice of Life",0.5,True,2,"{2: 1, 1: 1}"
35047,Mirai e no Tegami: Kono Michi no Tochuu kara,"Music, Drama",2,"3, 4","Dark & Psychological, Niche & Fantasy",0.5,True,2,"{4: 1, 3: 1}"
35048,Anime Tengu no Kakuresato,"Demons, Kids",2,"3, 4","Dark & Psychological, Niche & Fantasy",0.5,True,2,"{3: 1, 4: 1}"
35049,Minna ga Shitteru: Kokoro Atatamaru Natsukashii  Ohanashi Series,"Adventure, Fantasy, Historical, Kids, Magic, Romance, Supernatural",7,1,Action & Adventure,0.42857142857142855,False,4,"{1: 3, 3: 2, 4: 1, 2: 1}"
35050,Eiga de Utaou! Mother Goose,"Music, Kids, Fantasy",3,4,Niche & Fantasy,0.6666666666666666,False,2,"{4: 2, 1: 1}"
35051,Nendjuugyouji Animation Series,"Adventure, Demons, Fantasy, Historical, Kids, Magic, Supernatural",7,1,Action & Adventure,0.42857142857142855,False,3,"{1: 3, 3: 3, 4: 1}"
35052,Kagee Anime Series,"Historical, Kids, Fantasy",3,"1, 3, 4","Action & Adventure, Dark & Psychological, Niche & Fantasy",0.3333333333333333,True,3,"{3: 1, 4: 1, 1: 1}"
35053,Minwa Anime Series,"Historical, Kids, Fantasy",3,"1, 3, 4","Action & Adventure, Dark & Psychological, Niche & Fantasy",0.3333333333333333,True,3,"{3: 1, 4: 1, 1: 1}"
35054,Ni wa no Kotori,Kids,1,4,Niche & Fantasy,1.0,False,1,{4: 1}
35055,Mametarou Ganbare,Kids,1,4,Niche & Fantasy,1.0,False,1,{4: 1}
35056,Tsuki no Mine no Ookami,Kids,1,4,Niche & Fantasy,1.0,False,1,{4: 1}
35057,Furidashita Ame,Kids,1,4,Niche & Fantasy,1.0,False,1,{4: 1}
35058,Trojan wo Jibun no Te de,"Historical, Kids",2,"3, 4","Dark & Psychological, Niche & Fantasy",0.5,True,2,"{3: 1, 4: 1}"
35059,Nobara (OVA),"Historical, Kids",2,"3, 4","Dark & Psychological, Niche & Fantasy",0.5,True,2,"{3: 1, 4: 1}"
35060,Nihon no Obake-banashi,"Horror, Kids",2,"3, 4","Dark & Psychological, Niche & Fantasy",0.5,True,2,"{3: 1, 4: 1}"
35061,Ohanashi de Te Koi,"Kids, Fantasy",2,"1, 4","Action & Adventure, Niche & Fantasy",0.5,True,2,"{4: 1, 1: 1}"
35062,Mahoutsukai no Yome,"Slice of Life, Magic, Fantasy, Shounen",4,1,Action & Adventure,0.75,False,2,"{2: 1, 1: 3}"
35063,Dog Days'' Specials,"Action, Adventure, Magic, Fantasy",4,1,Action & Adventure,1.0,False,1,{1: 4}
35067,Osomatsu-san 2nd Season,"Comedy, Parody",2,2,Romance & Slice of Life,1.0,False,1,{2: 2}
35069,Sekai no Yami Zukan,"Horror, Supernatural",2,3,Dark & Psychological,1.0,False,1,{3: 2}
35070,3-Nen D-Gumi Glass no Kamen: Tobidase! Watashitachi no Victory Road,"Comedy, Parody, School",3,2,Romance & Slice of Life,1.0,False,1,{2: 3}
35071,Noah's Animal Clinic Medical Book Record,"Slice of Life, Comedy, Kids",3,2,Romance & Slice of Life,0.6666666666666666,False,2,"{2: 2, 4: 1}"
35072,Boruto: Jump Festa 2016 Special,"Action, Adventure, Comedy, Super Power, Martial Arts, Shounen",6,1,Action & Adventure,0.8333333333333334,False,2,"{1: 5, 2: 1}"
35073,Overlord II,"Action, Game, Adventure, Supernatural, Magic, Fantasy",6,1,Action & Adventure,0.8333333333333334,False,2,"{1: 5, 3: 1}"
35074,Kaiketsu Zorori Movie: ZZ no Himitsu,"Adventure, Comedy, Kids",3,"1, 2, 4","Action & Adventure, Romance & Slice of Life, Niche & Fantasy",0.3333333333333333,True,3,"{1: 1, 2: 1, 4: 1}"
35075,Hoozuki no Reitetsu 2nd Season,"Comedy, Demons, Fantasy, Seinen, Supernatural",5,2,Romance & Slice of Life,0.4,False,3,"{2: 2, 3: 2, 1: 1}"
35076,Juuni Taisen,Action,1,1,Action & Adventure,1.0,False,1,{1: 1}
35077,Gooorgeous,"Music, Ecchi",2,"2, 4","Romance & Slice of Life, Niche & Fantasy",0.5,True,2,"{4: 1, 2: 1}"
35078,Mitsuboshi Colors,"Comedy, Shounen, Slice of Life",3,2,Romance & Slice of Life,0.6666666666666666,False,2,"{2: 2, 1: 1}"
35079,Kino no Tabi: The Beautiful World - The Animated Series,"Action, Adventure, Slice of Life",3,1,Action & Adventure,0.6666666666666666,False,2,"{1: 2, 2: 1}"
35081,The iDOLM@STER Million Live! 4th Anniversary PV,"Comedy, Music, Slice of Life",3,2,Romance & Slice of Life,0.6666666666666666,False,2,"{2: 2, 4: 1}"
35082,Hibike! Euphonium Movie 2: Todoketai Melody,"Drama, Music, School",3,"2, 3, 4","Romance & Slice of Life, Dark & Psychological, Niche & Fantasy",0.3333333333333333,True,3,"{3: 1, 4: 1, 2: 1}"
35084,Grimm Douwa Anime Series,"Fantasy, Kids, Magic",3,1,Action & Adventure,0.6666666666666666,False,2,"{1: 2, 4: 1}"
35085,Kyouiku Eiga-sai Jushou Anime Series,"Drama, Kids",2,"3, 4","Dark & Psychological, Niche & Fantasy",0.5,True,2,"{3: 1, 4: 1}"
35086,"Donten ni Warau Gaiden: Ketsubetsu, Yamainu no Chikai","Action, Historical, Supernatural",3,3,Dark & Psychological,0.6666666666666666,False,2,"{1: 1, 3: 2}"
35090,Oyayubi-hime,"Fantasy, Kids",2,"1, 4","Action & Adventure, Niche & Fantasy",0.5,True,2,"{1: 1, 4: 1}"
35091,Hachigatsu Kokonoka Nagasaki,"Drama, Historical",2,3,Dark & Psychological,1.0,False,1,{3: 2}
35092,Kakusenou Gakushuu Animation,Historical,1,3,Dark & Psychological,1.0,False,1,{3: 1}
35093,Saigo no Kuushuu: Kumagaya,"Drama, Historical",2,3,Dark & Psychological,1.0,False,1,{3: 2}
35094,Zou no Hanako,"Drama, Historical",2,3,Dark & Psychological,1.0,False,1,{3: 2}
35095,Hiroshima no Enoki,"Drama, Historical",2,3,Dark & Psychological,1.0,False,1,{3: 2}
35096,Hiroshima no Uta,"Drama, Historical",2,3,Dark & Psychological,1.0,False,1,{3: 2}
35098,San Tarou to Kaguya-hime no Koutsuu Anzen,"Fantasy, Historical, Kids",3,"1, 3, 4","Action & Adventure, Dark & Psychological, Niche & Fantasy",0.3333333333333333,True,3,"{1: 1, 3: 1, 4: 1}"
35099,Zukkoke Sannin-gumi no Jitensha Kyoushitsu,"Drama, Kids",2,"3, 4","Dark & Psychological, Niche & Fantasy",0.5,True,2,"{3: 1, 4: 1}"
35100,Zukkoke Sannin-gumi no Bousai Kyoushitsu,"Drama, Kids",2,"3, 4","Dark & Psychological, Niche & Fantasy",0.5,True,2,"{3: 1, 4: 1}"
35101,Tono-sama no Chawan,Kids,1,4,Niche & Fantasy,1.0,False,1,{4: 1}
35102,Hinamatsuri,"Historical, Kids",2,"3, 4","Dark & Psychological, Niche & Fantasy",0.5,True,2,"{3: 1, 4: 1}"
35103,Tanabata Monogatari,"Historical, Kids",2,"3, 4","Dark & Psychological, Niche & Fantasy",0.5,True,2,"{3: 1, 4: 1}"
35104,Christmas Carol,"Kids, Supernatural",2,"3, 4","Dark & Psychological, Niche & Fantasy",0.5,True,2,"{4: 1, 3: 1}"
35105,Helen to Tomoni: Anne Sullivan,"Historical, Kids",2,"3, 4","Dark & Psychological, Niche & Fantasy",0.5,True,2,"{3: 1, 4: 1}"
35106,Ninja Tamamaru,"Kids, Martial Arts",2,"1, 4","Action & Adventure, Niche & Fantasy",0.5,True,2,"{4: 1, 1: 1}"
35107,Shin Ninja Tamamaru,"Kids, Martial Arts",2,"1, 4","Action & Adventure, Niche & Fantasy",0.5,True,2,"{4: 1, 1: 1}"
35108,Ninja Tamamaru: Toukaidou Gojuusan-ji,"Kids, Martial Arts",2,"1, 4","Action & Adventure, Niche & Fantasy",0.5,True,2,"{4: 1, 1: 1}"
35109,Ninja Tamamaru: Rule wo Mamotte Koutsuu Anzen! no Maki,"Kids, Martial Arts",2,"1, 4","Action & Adventure, Niche & Fantasy",0.5,True,2,"{4: 1, 1: 1}"
35110,Haikyuu!! Movie 3: Sainou to Sense,"Comedy, Drama, School, Shounen, Sports",5,2,Romance & Slice of Life,0.6,False,3,"{2: 3, 3: 1, 1: 1}"
35111,Haikyuu!! Movie 4: Concept no Tatakai,"Comedy, Drama, School, Shounen, Sports",5,2,Romance & Slice of Life,0.6,False,3,"{2: 3, 3: 1, 1: 1}"
35112,Panpaka Pants O New-san,"Comedy, Kids",2,"2, 4","Romance & Slice of Life, Niche & Fantasy",0.5,True,2,"{2: 1, 4: 1}"
35113,Africa no Salaryman,Comedy,1,2,Romance & Slice of Life,1.0,False,1,{2: 1}
35114,Clione no Akari,"Drama, School",2,"2, 3","Romance & Slice of Life, Dark & Psychological",0.5,True,2,"{3: 1, 2: 1}"
35115,Warau Salesman Episode 0,"Psychological, Seinen, Supernatural",3,3,Dark & Psychological,0.6666666666666666,False,2,"{3: 2, 2: 1}"
35116,Warau Salesman Dai SP-banashi,"Comedy, Psychological, Supernatural, Drama, Seinen",5,3,Dark & Psychological,0.6,False,2,"{2: 2, 3: 3}"
35118,Bleach KaraBuri!: Gotei Juusan Yatai Daisakusen!,"Comedy, Shounen",2,"1, 2","Action & Adventure, Romance & Slice of Life",0.5,True,2,"{2: 1, 1: 1}"
35119,Youkai Shoujo,Music,1,4,Niche & Fantasy,1.0,False,1,{4: 1}
35120,Devilman: Crybaby,"Action, Dementia, Demons, Horror, Supernatural",5,3,Dark & Psychological,0.6,False,3,"{1: 1, 4: 1, 3: 3}"
35121,Shin Gakkou no Yuurei,"Horror, Demons, Supernatural, Thriller, School",5,3,Dark & Psychological,0.8,False,2,"{3: 4, 2: 1}"
35122,Shingeki no Kyotou,"Action, Fantasy, Shounen",3,1,Action & Adventure,1.0,False,1,{1: 3}
35123,Chirorin Mura Monogatari: Tomkurupii no Jishin Youjin,"Drama, Kids",2,"3, 4","Dark & Psychological, Niche & Fantasy",0.5,True,2,"{3: 1, 4: 1}"
35124,Koala-chan no Shouboutai,"Kids, Drama",2,"3, 4","Dark & Psychological, Niche & Fantasy",0.5,True,2,"{4: 1, 3: 1}"
35125,Chibi Maruko-chan: Hi no Youjin,"Drama, Kids",2,"3, 4","Dark & Psychological, Niche & Fantasy",0.5,True,2,"{3: 1, 4: 1}"
35126,Chibi Maruko-chan: Jishin wo Kangaeru,"Drama, Kids",2,"3, 4","Dark & Psychological, Niche & Fantasy",0.5,True,2,"{3: 1, 4: 1}"
35127,Rescue Q-tai no Katsuyaku,"Drama, Kids",2,"3, 4","Dark & Psychological, Niche & Fantasy",0.5,True,2,"{3: 1, 4: 1}"
35128,Tottoko Hamtarou no Tottoko Daijida!! Bousai Kunren,"Drama, Kids",2,"3, 4","Dark & Psychological, Niche & Fantasy",0.5,True,2,"{3: 1, 4: 1}"
35129,Tottoko Hamtarou no Tottoko Taisetsu!! Koutsuu Rule,"Drama, Kids",2,"3, 4","Dark & Psychological, Niche & Fantasy",0.5,True,2,"{3: 1, 4: 1}"
35130,Tat-chan - Momo-chan no Fushigina Taiken,"Kids, Drama",2,"3, 4","Dark & Psychological, Niche & Fantasy",0.5,True,2,"{4: 1, 3: 1}"
35131,Luna-tan: 1-mannen no Himitsu,"Magic, Fantasy",2,1,Action & Adventure,1.0,False,1,{1: 2}
35133,Kaishain x Sumida Suizokukan Bikkuri! Kai Matsuri CM,Comedy,1,2,Romance & Slice of Life,1.0,False,1,{2: 1}
35134,Koukyoushihen Eureka Seven Hi-Evolution 1,"Adventure, Drama, Mecha, Sci-Fi",4,1,Action & Adventure,0.75,False,2,"{1: 3, 3: 1}"
35135,Koukyoushihen Eureka Seven Hi-Evolution 2: Anemone,"Adventure, Drama, Mecha, Sci-Fi",4,1,Action & Adventure,0.75,False,2,"{1: 3, 3: 1}"
35136,Koukyoushihen Eureka Seven Hi-Evolution 3: Eureka,"Sci-Fi, Adventure, Drama, Mecha",4,1,Action & Adventure,0.75,False,2,"{1: 3, 3: 1}"
35137,Space Gundam V,"Action, Comedy, Mecha",3,1,Action & Adventure,0.6666666666666666,False,2,"{1: 2, 2: 1}"
35138,Taikong Lixianji,"Action, Sci-Fi, Kids, Mecha",4,1,Action & Adventure,0.75,False,2,"{1: 3, 4: 1}"
35139,Crayon Shin-chan x Panpaka Pants: Aeon Cinema Manner Movie Collab,Comedy,1,2,Romance & Slice of Life,1.0,False,1,{2: 1}
35140,Heisei Matsue Kaidan: Ayashi,"Comedy, Historical, Parody, Horror, Supernatural",5,3,Dark & Psychological,0.6,False,2,"{2: 2, 3: 3}"
35141,Matsue Kankou Taishi Sanri ga Iku! Matsue Ghost Tour,"Comedy, Historical, Parody, Horror",4,"2, 3","Romance & Slice of Life, Dark & Psychological",0.5,True,2,"{2: 2, 3: 2}"
35142,Yoshida no Matsue Beauty Daisakusen,"Comedy, Parody",2,2,Romance & Slice of Life,1.0,False,1,{2: 2}
35143,Yoshida no Matsue Beauty Daisakusen Prologue,"Comedy, Parody",2,2,Romance & Slice of Life,1.0,False,1,{2: 2}
35145,Kobayashi-san Chi no OO Dragon,"Slice of Life, Comedy, Fantasy",3,2,Romance & Slice of Life,0.6666666666666666,False,2,"{2: 2, 1: 1}"
35147,Boku wa Ko Zou no Shouboutai,"Kids, Drama",2,"3, 4","Dark & Psychological, Niche & Fantasy",0.5,True,2,"{4: 1, 3: 1}"
35148,Nyanta no wo Tanjoubi wa Kaji Sawagi!,Kids,1,4,Niche & Fantasy,1.0,False,1,{4: 1}
35149,Zukkoke Sannin-gumi no Koutsuu Anzen,"Drama, Kids",2,"3, 4","Dark & Psychological, Niche & Fantasy",0.5,True,2,"{3: 1, 4: 1}"
35150,Alan-kun no Koutsuu Rule wo Mamorou ne!,"Kids, Sci-Fi",2,"1, 4","Action & Adventure, Niche & Fantasy",0.5,True,2,"{4: 1, 1: 1}"
35151,Quiz de Manabu Pinocchio no Koutsuu Ansen,Kids,1,4,Niche & Fantasy,1.0,False,1,{4: 1}
35152,Chounai Shinsengumi wo Tasuke-gumi Mezashi-tai no Koutsuu Anzen Rule wo Mamotte Mezase! Doubutsuen!,Kids,1,4,Niche & Fantasy,1.0,False,1,{4: 1}
35153,Momotarou no Koutsuu Anzen Kyoushitsu,"Kids, Fantasy",2,"1, 4","Action & Adventure, Niche & Fantasy",0.5,True,2,"{4: 1, 1: 1}"
35154,Saru Tarou wa Tobidasa Nai!,Kids,1,4,Niche & Fantasy,1.0,False,1,{4: 1}
35155,Kurayami wa Kiken ga Ippai,"Drama, Kids",2,"3, 4","Dark & Psychological, Niche & Fantasy",0.5,True,2,"{3: 1, 4: 1}"
35156,High & Low: G-Sword,"Action, Drama, Shounen",3,1,Action & Adventure,0.6666666666666666,False,2,"{1: 2, 3: 1}"
35158,Warau Salesman Tokubetsu Bangumi,"Psychological, Supernatural, Seinen",3,3,Dark & Psychological,0.6666666666666666,False,2,"{3: 2, 2: 1}"
35159,Kimi no Hikari: Asagao to Kase-san.,"Music, Romance, School, Shoujo Ai",4,2,Romance & Slice of Life,0.75,False,2,"{4: 1, 2: 3}"
35160,Nyani ga Nyandaa Nyandaa Kamen no Koutsuu Anzen,Kids,1,4,Niche & Fantasy,1.0,False,1,{4: 1}
35161,Kuunyan no Koutsuu Anzen: Tadashii Jitensha no Nori Kata,Kids,1,4,Niche & Fantasy,1.0,False,1,{4: 1}
35162,Saru Tarou Helmet wa Kabutte ne,Kids,1,4,Niche & Fantasy,1.0,False,1,{4: 1}
35163,Kenta to Nyanta no Kuruma Daisuki!,Kids,1,4,Niche & Fantasy,1.0,False,1,{4: 1}
35164,Anzen Kakunin: Kenta to Nyanta no Koutsuu Anzen,Kids,1,4,Niche & Fantasy,1.0,False,1,{4: 1}
35165,Hajime ni Oboeru Koutsuu Anzen,Kids,1,4,Niche & Fantasy,1.0,False,1,{4: 1}
35166,Yuki Daruman no Fuyumichi Koutsuu Anzen,Kids,1,4,Niche & Fantasy,1.0,False,1,{4: 1}
35167,Guupa Ouji no Koutsuu Anzen Mamorou wo Yakusoku,"Kids, Sci-Fi",2,"1, 4","Action & Adventure, Niche & Fantasy",0.5,True,2,"{4: 1, 1: 1}"
35168,Karugamo Oyako no Koutsuu Anzen,Kids,1,4,Niche & Fantasy,1.0,False,1,{4: 1}
35169,Kintarou no Koutsuu Anzen,"Fantasy, Kids",2,"1, 4","Action & Adventure, Niche & Fantasy",0.5,True,2,"{1: 1, 4: 1}"
35170,Wagaya no Koutsuu Anzen: Chichi to no Yakusoku,Kids,1,4,Niche & Fantasy,1.0,False,1,{4: 1}
35171,Appare! Momotarou no Koutsuu Anzen,"Fantasy, Kids",2,"1, 4","Action & Adventure, Niche & Fantasy",0.5,True,2,"{1: 1, 4: 1}"
35172,Anzen no Shiteiseki Child Seat,Kids,1,4,Niche & Fantasy,1.0,False,1,{4: 1}
35173,Ruleman no Koutsuu Anzen,"Kids, Super Power",2,"1, 4","Action & Adventure, Niche & Fantasy",0.5,True,2,"{4: 1, 1: 1}"
35174,Ittekimasu.,Kids,1,4,Niche & Fantasy,1.0,False,1,{4: 1}
35175,Osakini Douzo Arigatou,Kids,1,4,Niche & Fantasy,1.0,False,1,{4: 1}
35176,Ojarumaru no Koutsuu Anzen,Kids,1,4,Niche & Fantasy,1.0,False,1,{4: 1}
35177,Kyoro-chan no Koutsuu Anzen,Kids,1,4,Niche & Fantasy,1.0,False,1,{4: 1}
35180,3-gatsu no Lion 2nd Season,"Drama, Game, Seinen, Slice of Life",4,2,Romance & Slice of Life,0.5,False,3,"{3: 1, 1: 1, 2: 2}"
35182,Binan Koukou Chikyuu Boueibu LOVE! LOVE! LOVE!,"Slice of Life, Comedy, Parody, Magic, School",5,2,Romance & Slice of Life,0.8,False,2,"{2: 4, 1: 1}"
35183,Gurazeni,"Comedy, Drama, Seinen, Sports",4,2,Romance & Slice of Life,0.75,False,2,"{2: 3, 3: 1}"
35191,Free! Movie 2: Timeless Medley - Yakusoku,"School, Slice of Life, Sports",3,2,Romance & Slice of Life,1.0,False,1,{2: 3}
35198,Free!: Take Your Marks,"School, Slice of Life, Sports",3,2,Romance & Slice of Life,1.0,False,1,{2: 3}
35202,Hand Shakers: Go ago Go,Action,1,1,Action & Adventure,1.0,False,1,{1: 1}
35203,Isekai wa Smartphone to Tomo ni.,"Adventure, Harem, Comedy, Magic, Romance, Fantasy",6,"1, 2","Action & Adventure, Romance & Slice of Life",0.5,True,2,"{1: 3, 2: 3}"
35204,The King of Fighters: Destiny,"Action, Adventure, Drama, Martial Arts, Romance",5,1,Action & Adventure,0.6,False,3,"{1: 3, 3: 1, 2: 1}"
35205,Planetarium Kamiusagi Rope: Orera Rocket Tobasu tte Maji ssuka!?,"Comedy, Sci-Fi",2,"1, 2","Action & Adventure, Romance & Slice of Life",0.5,True,2,"{2: 1, 1: 1}"
35206,Kirakira☆Precure A La Mode Movie: Paritto! Omoide no Mille-Feuille!,"Action, Fantasy, Magic, Slice of Life",4,1,Action & Adventure,0.75,False,2,"{1: 3, 2: 1}"
35210,Kuroi Hitomi,"Demons, Supernatural, Fantasy",3,3,Dark & Psychological,0.6666666666666666,False,2,"{3: 2, 1: 1}"
35211,Duan Nao 2,"Mystery, Sci-Fi, Shounen, Thriller",4,"1, 3","Action & Adventure, Dark & Psychological",0.5,True,2,"{3: 2, 1: 2}"
35213,Kai Feng Kidan Movie,"Action, Comedy, Supernatural",3,"1, 2, 3","Action & Adventure, Romance & Slice of Life, Dark & Psychological",0.3333333333333333,True,3,"{1: 1, 2: 1, 3: 1}"
35215,Man Tou Riji,"Slice of Life, Shoujo",2,2,Romance & Slice of Life,1.0,False,1,{2: 2}
35219,DC Super Heroes vs Taka no Tsume-dan,"Comedy, Parody, Super Power",3,2,Romance & Slice of Life,0.6666666666666666,False,2,"{2: 2, 1: 1}"
35220,Youkai Apartment no Yuuga na Nichijou,"Slice of Life, Mystery, Supernatural",3,3,Dark & Psychological,0.6666666666666666,False,2,"{2: 1, 3: 2}"
35222,Gakuen Babysitters,"Comedy, School, Shoujo, Slice of Life",4,2,Romance & Slice of Life,1.0,False,1,{2: 4}
35224,Mobile Suit Gundam: Twilight Axis,"Action, Military, Sci-Fi, Space, Mecha",5,1,Action & Adventure,1.0,False,1,{1: 5}
35226,Akita Kenritsu Iburi Gakkou Chuutou-bu,Comedy,1,2,Romance & Slice of Life,1.0,False,1,{2: 1}
35227,Akita Kenritsu Iburi Gakkou Chuutou-bu: Web-ban Omake,Comedy,1,2,Romance & Slice of Life,1.0,False,1,{2: 1}
35228,Haikara-san ga Tooru Movie 2: Hana no Tokyo Dai Roman,"Comedy, Historical, Romance, Shoujo",4,2,Romance & Slice of Life,0.75,False,2,"{2: 3, 3: 1}"
35229,Mr. Men Little Miss,Kids,1,4,Niche & Fantasy,1.0,False,1,{4: 1}
35230,Zannen Onna Kanbu Black General-san,"Comedy, Super Power, Shounen",3,1,Action & Adventure,0.6666666666666666,False,2,"{2: 1, 1: 2}"
35231,Vatican Kiseki Chousakan: Majo no Soup,"Mystery, Supernatural, Drama",3,3,Dark & Psychological,1.0,False,1,{3: 3}
35233,Jingisukan no Jin-kun,Comedy,1,2,Romance & Slice of Life,1.0,False,1,{2: 1}
35234,Dekiru ka na,Comedy,1,2,Romance & Slice of Life,1.0,False,1,{2: 1}
35235,Hitorigurashi no Shougakusei,"Comedy, Slice of Life",2,2,Romance & Slice of Life,1.0,False,1,{2: 2}
35237,Hajimete no Gal: Hajimete no Bunkasai,"Comedy, Romance, Ecchi, School, Shounen",5,2,Romance & Slice of Life,0.8,False,2,"{2: 4, 1: 1}"
35239,Kuruneko (ONA),"Slice of Life, Comedy",2,2,Romance & Slice of Life,1.0,False,1,{2: 2}
35240,Princess Principal,"Action, Mystery, Historical",3,3,Dark & Psychological,0.6666666666666666,False,2,"{1: 1, 3: 2}"
35241,Konohana Kitan,"Slice of Life, Fantasy, Seinen, Shoujo Ai",4,2,Romance & Slice of Life,0.75,False,2,"{2: 3, 1: 1}"
35242,21 Seiki wa Minna ga Shuyaku,Drama,1,3,Dark & Psychological,1.0,False,1,{3: 1}
